'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-118-181.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-122-113.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-122-149.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-129-134.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-130-124.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-133-96.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-141-80.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-104.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-118.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-122.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-13.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-135.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-3.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-37.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-52.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-70.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos3','nucle-to-cyto-143-9.mat','2020-08-13','pos3',0,1.4,'I1.4P0'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-100-119.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-113-136.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-114-72.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-115-94.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-119-213.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-119-5.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-123-78.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-132-174.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-134-146.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-136-25.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-141-10.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-141-6.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-142-41.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-108.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-109.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-11.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-111.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-112.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-118.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-121.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-122.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-123.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-126.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-13.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-133.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-14.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-142.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-145.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-151.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-167.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-21.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-26.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-29.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-31.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-33.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-42.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-68.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-71.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-75.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-81.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-85.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-86.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-93.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-96.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-97.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos4','nucle-to-cyto-143-99.mat','2020-08-13','pos4',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-100-153.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-101-237.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-102-165.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-109-234.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-111-169.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-111-83.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-118-223.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-120-27.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
'D:\LabNAS_Backup\HuangWen\Movie\Dragonfly\2020\2020-08-13\z\pos5','nucle-to-cyto-130-63.mat','2020-08-13','pos5',5,1.4,'I1.4P5'
